Entry	Gene ontology (cellular component)
Q6DBR4	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; replication fork protection complex [GO:0031298]
E7EYQ9	ciliary transition zone [GO:0035869]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; integral component of membrane [GO:0016021]
Q6DH66	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane translocase complex [GO:0005742]
Q08CN0	cytoplasm [GO:0005737]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; TRAPP complex [GO:0030008]
Q6GMH3	actin filament [GO:0005884]; cytoplasm [GO:0005737]; myofibril [GO:0030016]; perinuclear region of cytoplasm [GO:0048471]
A3KPN8	
Q7ZVX6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q90ZE2	cytoplasm [GO:0005737]; histone deacetylase complex [GO:0000118]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]
P62447	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
A0JMI9	mitochondrion [GO:0005739]
Q7ZV15	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; melanosome [GO:0042470]; SNARE complex [GO:0031201]
Q3Y4E2	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
A2CER7	integral component of membrane [GO:0016021]
A2BFP5	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7SYB3	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6DHP9	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q5SPB1	integral component of plasma membrane [GO:0005887]
Q5PRC7	nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]; SOSS complex [GO:0070876]
Q59I64	basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]
A0JMQ9	cytoplasm [GO:0005737]; nucleus [GO:0005634]
E7F4Z4	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q6PBT9	nucleus [GO:0005634]
Q6PBI5	cytosolic small ribosomal subunit [GO:0022627]
Q6GMG6	integral component of plasma membrane [GO:0005887]
A4VCH0	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-plasma membrane contact site [GO:0140268]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q8AWW7	cytosol [GO:0005829]; extracellular region [GO:0005576]; Ino80 complex [GO:0031011]; MLL1 complex [GO:0071339]; NuA4 histone acetyltransferase complex [GO:0035267]; R2TP complex [GO:0097255]; Swr1 complex [GO:0000812]
Q5RFW0	integral component of plasma membrane [GO:0005887]
A8WHP3	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q642H3	cell division site [GO:0032153]; microtubule cytoskeleton [GO:0015630]; septin complex [GO:0031105]; septin ring [GO:0005940]
A4FUM1	cell division site [GO:0032153]; microtubule cytoskeleton [GO:0015630]; septin complex [GO:0031105]; septin ring [GO:0005940]
A3KNM5	integral component of membrane [GO:0016021]
Q06ZW3	chromosome [GO:0005694]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q08BG7	cytosol [GO:0005829]; Golgi membrane [GO:0000139]
Q6P0E1	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
B8JK76	cell junction [GO:0030054]; cell projection [GO:0042995]; centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]
B0S6J3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic spine head [GO:0044327]; lamellipodium [GO:0030027]; nucleus [GO:0005634]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]
A3KNA7	endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]
A5WUY6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q58EN8	CORVET complex [GO:0033263]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]
Q5PZ43	cell junction [GO:0030054]
Q5RFV8	
Q6P0J3	nucleus [GO:0005634]
Q5BJI7	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q6NXA9	cytoplasm [GO:0005737]
Q08BH7	nucleus [GO:0005634]
Q0P3Z8	cilium [GO:0005929]
Q5SP67	mitochondrion [GO:0005739]; nucleus [GO:0005634]
A8DZE6	adherens junction [GO:0005912]; cell-cell junction [GO:0005911]; ciliary basal body [GO:0036064]; nucleus [GO:0005634]; P-body [GO:0000932]; transcription regulator complex [GO:0005667]
Q7ZUN8	cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
A5WWA0	integral component of plasma membrane [GO:0005887]
A1A5H8	cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; microtubule organizing center [GO:0005815]
F1QAM1	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6PBY1	cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]
B0S6T2	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q1ECW7	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q701R2	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
A2CEQ0	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q6P0R8	axon [GO:0030424]; axonal growth cone [GO:0044295]; cell leading edge [GO:0031252]; filopodium [GO:0030175]; growth cone [GO:0030426]; lamellipodium [GO:0030027]; microtubule associated complex [GO:0005875]; microtubule cytoskeleton [GO:0015630]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]
P0C8S0	plasma membrane [GO:0005886]
Q5BJI9	integral component of membrane [GO:0016021]; signal peptidase complex [GO:0005787]
Q1LXV8	integral component of membrane [GO:0016021]
Q1ECX4	nucleus [GO:0005634]
Q641M3	integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]
A2BGS3	integral component of membrane [GO:0016021]
Q6DHU8	
Q5R328	extracellular region [GO:0005576]
Q7ZVG6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
B7ZD04	nucleus [GO:0005634]; Swi5-Sfr1 complex [GO:0032798]
A1L1R0	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
A5X7A0	
Q5TZE2	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q9DFS4	endoplasmic reticulum-endosome membrane contact site [GO:0140284]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; organelle membrane contact site [GO:0044232]
Q8JGS1	centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]
Q1LUD1	integral component of membrane [GO:0016021]
Q7ZTU9	nucleus [GO:0005634]
Q7ZUP1	cytoplasm [GO:0005737]; nucleus [GO:0005634]
B3DHU2	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; plasma membrane [GO:0005886]
Q7ZUX1	RNA polymerase III complex [GO:0005666]
Q6NYN7	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q5TYW6	axoneme [GO:0005930]; cilium [GO:0005929]; kinocilium [GO:0060091]; motile cilium [GO:0031514]; radial spoke [GO:0001534]
Q9YHX4	extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]
Q1RMB5	integral component of membrane [GO:0016021]
Q7T293	nucleus [GO:0005634]
Q6EJB7	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q1JPX3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; phenylalanine-tRNA ligase complex [GO:0009328]
O93507	nucleus [GO:0005634]
Q5BKX0	integral component of membrane [GO:0016021]
A1A5V7	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondria-associated endoplasmic reticulum membrane [GO:0044233]
Q567C6	nucleus [GO:0005634]
A2CEZ5	DBIRD complex [GO:0044609]; nucleus [GO:0005634]
F6NSX9	nucleus [GO:0005634]
A0MS83	nucleoplasm [GO:0005654]
Q6PBK8	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
Q90X48	Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]
Q502C1	mitochondrial small ribosomal subunit [GO:0005763]
Q802F3	endoplasmic reticulum lumen [GO:0005788]
Q6NSM8	cytoplasm [GO:0005737]
A8E7G5	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]
O42356	nucleus [GO:0005634]
Q3B7H2	extrinsic component of membrane [GO:0019898]; extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrial inner membrane [GO:0005743]
B3DH20	cilium [GO:0005929]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]
Q98867	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
A5WVU6	integral component of membrane [GO:0016021]
Q6DHI1	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
F1QUP1	integral component of membrane [GO:0016021]
Q7SXP4	nuclear speck [GO:0016607]; nucleus [GO:0005634]
F1QYJ6	
Q6PG29	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q6NV25	cytoplasm [GO:0005737]; PML body [GO:0016605]
Q5U3F2	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; spliceosomal complex [GO:0005681]
Q08C76	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q800Q5	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q803M3	MLL1 complex [GO:0071339]; nucleolus [GO:0005730]; Rix1 complex [GO:0097344]
Q1JPY4	nucleus [GO:0005634]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIIB complex [GO:0000126]; transcription regulator complex [GO:0005667]
A7E2I7	integral component of membrane [GO:0016021]
Q98SR9	extracellular space [GO:0005615]
A7YE96	axonemal microtubule [GO:0005879]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; intraciliary transport particle B [GO:0030992]; motile cilium [GO:0031514]
A4IGH4	cytosol [GO:0005829]; nucleus [GO:0005634]; tRNA methyltransferase complex [GO:0043527]
P51029	extracellular space [GO:0005615]
Q6UFS5	nucleus [GO:0005634]
Q803M5	extracellular space [GO:0005615]; nucleus [GO:0005634]
Q6DBR0	mitochondrial matrix [GO:0005759]
Q8JGS0	commitment complex [GO:0000243]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
Q2XVR3	axon [GO:0030424]; plasma membrane [GO:0005886]; voltage-gated sodium channel complex [GO:0001518]
A2BGU8	cell division site [GO:0032153]; microtubule cytoskeleton [GO:0015630]; neuron projection [GO:0043005]; presynapse [GO:0098793]; presynaptic cytoskeleton [GO:0099569]; septin complex [GO:0031105]; septin ring [GO:0005940]
Q5RKQ0	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; Prp19 complex [GO:0000974]; U2-type catalytic step 2 spliceosome [GO:0071007]
Q7SXC6	
A2BIE7	centrosome [GO:0005813]; ciliary basal body [GO:0036064]; endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q7SXL3	nucleus [GO:0005634]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIIB complex [GO:0000126]; transcription regulator complex [GO:0005667]
Q7SYK1	mitochondrial outer membrane [GO:0005741]
Q29RA5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
B3DI94	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
Q6NZZ4	ciliary transition zone [GO:0035869]; integral component of membrane [GO:0016021]; MKS complex [GO:0036038]
Q08BM0	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
A6NAF9	P granule [GO:0043186]; ribonucleoprotein granule [GO:0035770]
Q9YI66	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
F1QFS9	cytosol [GO:0005829]; nucleus [GO:0005634]
E7F1H9	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; P-body [GO:0000932]
Q7SXW0	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
B0UYF2	integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]
A1L272	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q90415	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q5BLC7	AMPA glutamate receptor complex [GO:0032281]; dendritic spine membrane [GO:0032591]; ionotropic glutamate receptor complex [GO:0008328]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q7ZVK3	centriole [GO:0005814]; centrosome [GO:0005813]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glial cell projection [GO:0097386]; juxtaparanode region of axon [GO:0044224]; meiotic spindle [GO:0072687]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; myelin sheath [GO:0043209]; nuclear heterochromatin [GO:0005720]; nucleus [GO:0005634]; paranodal junction [GO:0033010]; paranode region of axon [GO:0033270]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; Schmidt-Lanterman incisure [GO:0043220]; spindle [GO:0005819]
Q5G872	cell surface [GO:0009986]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; secretory granule [GO:0030141]
Q5U379	brahma complex [GO:0035060]; nBAF complex [GO:0071565]; npBAF complex [GO:0071564]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
B3DHH5	integral component of membrane [GO:0016021]; intrinsic component of plasma membrane [GO:0031226]
Q6DGN6	nucleolus [GO:0005730]
Q58EK5	cytoplasm [GO:0005737]; P granule [GO:0043186]; pi-body [GO:0071546]
P79742	nucleus [GO:0005634]
E7F4V6	integral component of organelle membrane [GO:0031301]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]
Q7ZVE3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q6NY52	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; THO complex part of transcription export complex [GO:0000445]
Q7ZW11	integral component of membrane [GO:0016021]
Q7T2P6	integral component of membrane [GO:0016021]; integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial intermembrane space protein transporter complex [GO:0042719]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]
Q6PD82	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q7ZUH1	centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; tRNA-splicing ligase complex [GO:0072669]
Q7SXG4	cytoplasm [GO:0005737]; SUMO activating enzyme complex [GO:0031510]
B0UYL8	extracellular space [GO:0005615]
Q5TYS5	
Q66I22	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]
E7FEC4	integral component of membrane [GO:0016021]
Q7ZUQ3	cytoplasm [GO:0005737]; nucleus [GO:0005634]
B8A4F4	nucleus [GO:0005634]; piP-body [GO:0071547]
A7MBU6	
A4QP31	cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; spindle pole [GO:0000922]
B0R1D5	ESC/E(Z) complex [GO:0035098]; nucleus [GO:0005634]; RSC-type complex [GO:0016586]
Q1LWC2	integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]
Q6NWA8	SAGA complex [GO:0000124]
Q6TGZ4	nucleoplasm [GO:0005654]
H6D7E6	centriole [GO:0005814]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]
Q6IQC7	integral component of membrane [GO:0016021]
Q58EL2	cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]
Q7SZ56	cilium [GO:0005929]; integral component of membrane [GO:0016021]
Q6P2T0	integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]; sarcoplasmic reticulum membrane [GO:0033017]
A5PLH4	integral component of membrane [GO:0016021]
Q6P0S3	integral component of membrane [GO:0016021]
Q6IQ85	Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; trans-Golgi network [GO:0005802]
Q5SP50	U12-type spliceosomal complex [GO:0005689]
Q6DGQ0	DSIF complex [GO:0032044]
Q90419	extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q5W8I7	excitatory synapse [GO:0060076]; integral component of membrane [GO:0016021]; integral component of synaptic vesicle membrane [GO:0030285]; neuron projection [GO:0043005]; synaptic vesicle membrane [GO:0030672]
Q8JFV8	
Q801F7	extracellular space [GO:0005615]
O73864	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q5U3G6	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]
Q5TYQ1	Cul2-RING ubiquitin ligase complex [GO:0031462]
A0A0R4IF99	endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q5RZ65	endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]
Q90WY4	integral component of plasma membrane [GO:0005887]
Q6NWK2	AP-2 adaptor complex [GO:0030122]; cytoplasmic vesicle [GO:0031410]; intracellular membrane-bounded organelle [GO:0043231]
Q90259	nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q9MIY6	integral component of membrane [GO:0016021]; mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]
A4IG53	extracellular region [GO:0005576]
Q6DGA7	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q7ZW86	U2-type precatalytic spliceosome [GO:0071005]
E7F6H7	cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]
Q98877	nucleus [GO:0005634]
P83758	nucleus [GO:0005634]
O57409	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q52PJ5	cytosol [GO:0005829]; growth cone [GO:0030426]
Q6DC39	cytoplasm [GO:0005737]
Q8JIR0	PcG protein complex [GO:0031519]; PRC1 complex [GO:0035102]
A8WG43	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q1LY84	
Q8JH47	mediator complex [GO:0016592]; nucleus [GO:0005634]
Q6PBJ2	centriole [GO:0005814]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; motile cilium [GO:0031514]; nucleus [GO:0005634]
Q6NYX6	centriole [GO:0005814]; centrosome [GO:0005813]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
