Entry	Gene ontology (cellular component)
P18562	cytoplasm [GO:0005737]
Q08562	condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q03010	cytoplasm [GO:0005737]; nucleus [GO:0005634]; Rpd3L complex [GO:0033698]; Rpd3L-Expanded complex [GO:0070210]; Rpd3S complex [GO:0032221]
Q05919	endosome [GO:0005768]; endosome membrane [GO:0010008]; fungal-type vacuole membrane [GO:0000329]; Golgi apparatus [GO:0005794]; lytic vacuole [GO:0000323]; phosphatidylinositol 3-kinase complex, class III, type II [GO:0034272]
P40453	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P39968	cytosol [GO:0005829]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; Myo2p-Vac17p-Vac8p transport complex [GO:0071563]; nucleus-vacuole junction [GO:0071561]; phagophore assembly site [GO:0000407]
P33301	Mre11 complex [GO:0030870]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P28000	nucleoplasm [GO:0005654]; RNA polymerase I complex [GO:0005736]; RNA polymerase III complex [GO:0005666]
P50263	cytoplasm [GO:0005737]
P15367	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; signal peptidase complex [GO:0005787]
Q08826	cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; fungal-type vacuole membrane [GO:0000329]; Golgi membrane [GO:0000139]; late endosome membrane [GO:0031902]; protein-lipid complex [GO:0032994]; retromer complex [GO:0030904]
P38863	cytoplasm [GO:0005737]; equatorial microtubule organizing center [GO:0000923]; gamma-tubulin complex [GO:0000930]; gamma-tubulin small complex [GO:0008275]; gamma-tubulin small complex, spindle pole body [GO:0000928]; inner plaque of spindle pole body [GO:0005822]; microtubule [GO:0005874]; mitotic spindle pole body [GO:0044732]; nucleus [GO:0005634]; outer plaque of spindle pole body [GO:0005824]; spindle pole [GO:0000922]; spindle pole body [GO:0005816]
Q12455	cytoplasm [GO:0005737]
P11484	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; polysome [GO:0005844]
Q12034	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; polysome [GO:0005844]
P53438	cytosol [GO:0005829]; nucleus [GO:0005634]
P35180	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane [GO:0005741]; mitochondrial outer membrane translocase complex [GO:0005742]; mitochondrion [GO:0005739]
Q05024	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q03660	cytosol [GO:0005829]; early endosome [GO:0005769]; trans-Golgi network [GO:0005802]; TRAPPII protein complex [GO:1990071]
P38962	cytoplasm [GO:0005737]; integral component of Golgi membrane [GO:0030173]
P38187	cytosol [GO:0005829]; nucleus [GO:0005634]
P43604	endoplasmic reticulum [GO:0005783]
P47049	nucleus [GO:0005634]
P32610	fungal-type vacuole membrane [GO:0000329]; proton-transporting V-type ATPase complex [GO:0033176]; vacuolar membrane [GO:0005774]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]
P32319	cytosol [GO:0005829]; fungal-type vacuole [GO:0000324]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]
P23643	CORVET complex [GO:0033263]; endosome [GO:0005768]; fungal-type vacuole membrane [GO:0000329]
P38735	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrion [GO:0005739]
P40547	cytoplasm [GO:0005737]; GID complex [GO:0034657]; nucleus [GO:0005634]; vacuole [GO:0005773]
P32912	endomembrane system [GO:0012505]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; phagophore assembly site [GO:0000407]; SNARE complex [GO:0031201]
O13513	
O13527	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q07530	
Q03831	
Q12027	
P87280	integral component of membrane [GO:0016021]
Q3E6R5	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q03057	
Q04162	fungal-type vacuole membrane [GO:0000329]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]
P39710	
P32622	
Q04434	
P87263	
Q03619	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q03051	
Q05867	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P36079	
O13541	
P0C5P8	
Q04526	
P46986	integral component of membrane [GO:0016021]
Q04674	
Q06595	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P53054	
Q08989	membrane [GO:0016020]
Q12261	
P53342	integral component of membrane [GO:0016021]
P0CL31	integral component of membrane [GO:0016021]
P53316	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
P53825	integral component of membrane [GO:0016021]
Q12244	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P0CX69	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
Q12528	integral component of membrane [GO:0016021]
O13562	integral component of membrane [GO:0016021]
P40583	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; plasma membrane [GO:0005886]
P40211	
Q8TGQ7	cytosol [GO:0005829]; integral component of membrane [GO:0016021]
Q3E806	
Q8TGT0	
P0C5R4	
Q8TGL1	
O13531	
Q8TGS0	integral component of membrane [GO:0016021]
Q05948	cytoplasm [GO:0005737]
P36083	cytoplasm [GO:0005737]
O13550	integral component of membrane [GO:0016021]
Q04867	nucleus [GO:0005634]
Q8TGT5	
P0C2I5	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q06152	cytoplasm [GO:0005737]; kinetochore [GO:0000776]; nucleus [GO:0005634]
P43566	integral component of membrane [GO:0016021]
P38806	cytosol [GO:0005829]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]; Piccolo NuA4 histone acetyltransferase complex [GO:0032777]
P40514	fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]
P28626	integral component of membrane [GO:0016021]
P53752	fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
P43546	
P38721	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
P0CF22	cytoplasm [GO:0005737]
Q08465	NuA3a histone acetyltransferase complex [GO:1990467]; NuA3 histone acetyltransferase complex [GO:0033100]; nucleus [GO:0005634]; Rpd3L complex [GO:0033698]
Q08172	
P53757	
Q8TGN1	
P0CL23	
P48525	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P36100	mitochondrion [GO:0005739]; transcription factor TFIIE complex [GO:0005673]; transcription preinitiation complex [GO:0097550]
P36421	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nucleus [GO:0005634]
P13393	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; transcription factor TFIIA complex [GO:0005672]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIIB complex [GO:0000126]; transcription regulator complex [GO:0005667]
P38114	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]
P25638	cytoplasm [GO:0005737]; nucleus [GO:0005634]; R2TP complex [GO:0097255]
P35189	Ino80 complex [GO:0031011]; mediator complex [GO:0016592]; NuA3a histone acetyltransferase complex [GO:1990467]; NuA3b histone acetyltransferase complex [GO:1990468]; NuA3 histone acetyltransferase complex [GO:0033100]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIF complex [GO:0005674]
P53215	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q06490	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]
P38141	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P53177	cytoplasm [GO:0005737]
P21734	cytosol [GO:0005829]; nucleus [GO:0005634]
P15731	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q03337	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; phagophore assembly site [GO:0000407]; TRAPP complex [GO:0030008]; TRAPPIII protein complex [GO:1990072]; TRAPPII protein complex [GO:1990071]; TRAPPI protein complex [GO:1990070]
Q08747	nucleolus [GO:0005730]; RNA polymerase I upstream activating factor complex [GO:0000500]
P32893	trans-Golgi network [GO:0005802]; TRAPPII protein complex [GO:1990071]
P36017	cytosol [GO:0005829]; early endosome [GO:0005769]; endomembrane system [GO:0012505]; endosome membrane [GO:0010008]; late endosome [GO:0005770]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q06679	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]
P42826	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P40438	cytosol [GO:0005829]; endosome [GO:0005768]; endosome membrane [GO:0010008]; fungal-type vacuole [GO:0000324]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q12147	integral component of membrane [GO:0016021]
P38268	integral component of membrane [GO:0016021]
O13515	
Q02896	endoplasmic reticulum [GO:0005783]; fungal-type vacuole membrane [GO:0000329]; Golgi membrane [GO:0000139]; integral component of endoplasmic reticulum membrane [GO:0030176]
O13512	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
P25607	fungal-type vacuole [GO:0000324]; membrane [GO:0016020]
Q07535	
P38966	fungal-type vacuole membrane [GO:0000329]; integral component of fungal-type vacuolar membrane [GO:0071627]; vacuolar transporter chaperone complex [GO:0033254]
P25601	retrotransposon nucleocapsid [GO:0000943]
P0C5M1	
P25640	
Q00590	integral component of membrane [GO:0016021]
A0A023PXC7	integral component of membrane [GO:0016021]
P0C269	
Q02217	integral component of membrane [GO:0016021]
Q07791	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q7M4S9	cytoplasm [GO:0005737]
P87269	
A0A023PZC3	
A0A023PXJ3	integral component of membrane [GO:0016021]
Q3E820	integral component of membrane [GO:0016021]
P0CL26	
P47004	
P03881	mitochondrion [GO:0005739]
Q06158	integral component of membrane [GO:0016021]
P0C5Q0	
P0C5R5	
Q03207	
Q03161	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q12391	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
Q12042	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q12439	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
P38070	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q07927	
P53181	integral component of membrane [GO:0016021]
A0A023PXE5	
Q3E754	cytosolic small ribosomal subunit [GO:0022627]
P07281	cytosolic small ribosomal subunit [GO:0022627]
Q02983	nucleolus [GO:0005730]; RNA polymerase I upstream activating factor complex [GO:0000500]
P14127	cytosolic small ribosomal subunit [GO:0022627]
P40033	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]
Q07534	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q03246	cytosolic small ribosomal subunit [GO:0022627]; mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]
P38120	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]; small ribosomal subunit [GO:0015935]
P46674	cytoplasm [GO:0005737]; nuclear pore cytoplasmic filaments [GO:0044614]; nucleus [GO:0005634]; transcription export complex 2 [GO:0070390]
P53850	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P42223	Golgi apparatus [GO:0005794]
Q05900	commitment complex [GO:0000243]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
P39980	cytoplasmic vesicle [GO:0031410]; endosome [GO:0005768]; endosome membrane [GO:0010008]; fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
P38345	mitochondrial matrix [GO:0005759]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]; mitochondrion [GO:0005739]
P40075	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; chromosome, telomeric region [GO:0000781]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of endoplasmic reticulum membrane [GO:0030176]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nucleus-vacuole junction [GO:0071561]; plasma membrane [GO:0005886]
P32602	cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; fungal-type vacuole membrane [GO:0000329]; SNARE complex [GO:0031201]; vacuolar membrane [GO:0005774]
Q07953	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P18410	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; Nem1-Spo7 phosphatase complex [GO:0071595]; nuclear membrane [GO:0031965]
Q03707	integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear periphery [GO:0034399]
P38342	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; mitochondrial outer membrane [GO:0005741]
P38820	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q02724	nuclear envelope [GO:0005635]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q04500	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]
P39001	host cell nucleus [GO:0042025]; Rpd3L complex [GO:0033698]; Rpd3L-Expanded complex [GO:0070210]
P32913	cytosol [GO:0005829]; endosome [GO:0005768]; retromer, tubulation complex [GO:0030905]; retromer complex [GO:0030904]
P54860	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
P22147	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; eisosome membrane domain/MCC [GO:0090512]; microtubule [GO:0005874]; nucleus [GO:0005634]; P-body [GO:0000932]; perinuclear region of cytoplasm [GO:0048471]
Q07993	
P25383	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
P38275	
Q3E7Z8	integral component of membrane [GO:0016021]
P37263	nucleolus [GO:0005730]
P38161	
P25565	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]
P0C5M5	
Q04597	
P38194	
P25614	
Q12441	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
P0C5L6	cytosol [GO:0005829]
Q12082	mitochondrion [GO:0005739]
Q3E6R4	anchored component of membrane [GO:0031225]; endoplasmic reticulum [GO:0005783]; plasma membrane [GO:0005886]
Q3E821	extracellular region [GO:0005576]
P25652	
P89888	
Q04170	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P87285	integral component of membrane [GO:0016021]
P0C270	
Q8TGK7	
P38309	
Q3E7Y4	
Q8TGR7	integral component of membrane [GO:0016021]
Q06127	integral component of membrane [GO:0016021]
P42947	
P36072	
P53133	
Q03080	
Q06051	integral component of membrane [GO:0016021]
P53134	fungal-type vacuole membrane [GO:0000329]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]
P0C5P5	integral component of membrane [GO:0016021]
P40896	
P36140	
Q06493	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P46945	
P53826	
Q3E7Z0	
Q12160	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P0C2I9	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q07811	integral component of membrane [GO:0016021]
Q12744	
Q8TGS9	
Q08964	chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]
Q02981	mitochondrion [GO:0005739]
A0A023PYJ0	integral component of membrane [GO:0016021]
Q8TGK9	
P32859	
Q03508	
Q03879	
Q07880	
P46951	actin cortical patch [GO:0030479]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q04711	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q08930	cell periphery [GO:0071944]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]
Q04909	integral component of membrane [GO:0016021]
P53182	integral component of membrane [GO:0016021]
Q8TGM0	
A0A023PZD5	
Q3E732	
P40539	
P43552	cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P38727	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P43608	integral component of membrane [GO:0016021]
A0A023PXD9	integral component of membrane [GO:0016021]
P40446	
A0A023PXF2	
P0CI67	
P0CX61	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
P0CX89	
P40584	
P53925	fungal-type vacuole [GO:0000324]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]
P0CL33	integral component of membrane [GO:0016021]
Q8TGN4	
P53907	mitochondrion [GO:0005739]
P0CL36	integral component of membrane [GO:0016021]
P53977	
P47137	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q06676	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q08240	integral component of membrane [GO:0016021]
P47121	
P53307	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P47080	integral component of membrane [GO:0016021]
P53952	
P53247	integral component of membrane [GO:0016021]
